Description: Standardized Precipitation Evapotranspiration Index (SPEI) at timescales between 1 and 48 months. Each column is a time series of monthly SPEI values starting on January 1901. Units: standard (Z) scores, i.e. normally distributed values with mean 0 and unit standard deviation. Missing value: NA. Not a number: nan. Version: 2.5 - July 2017. Comment: Using Penman equation for ET. Creators: Santiago Beguería - santiago.begueria_add_the_at_symbol_csic.es and Sergio Vicente-Serrano - svicen_add_the_at_symbol_ipe.csic.es.
SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-1.28435,-0.79111,-0.62998,-0.06409,-0.13503,-0.23942,-0.37305,-0.72522,-0.82795,-1.0475,-1.14108,-0.85847,-0.88328,-1.05519,-0.6537,0.0866,0.05093,0.00427,-0.08311,0.28067,0.32037,0.26617,0.51542,0.78161,0.48593,0.28625,0.11994,0.05888,-0.08429,-0.22343,-0.25975,-0.09008,-0.01902,-0.1041,-0.15317,-0.02287,0.33588,0.57531,0.74619,0.98224,0.84398,0.78031,0.76308,0.7022,0.66567,0.71097,0.64406,0.81812
1.08848,-0.32044,-0.21083,-0.2007,0.23142,0.16566,0.06035,-0.06667,-0.37998,-0.48362,-0.70199,-0.80591,-0.55716,-0.591,-0.77966,-0.41044,0.26916,0.23263,0.18757,0.10941,0.44295,0.47645,0.42862,0.65375,0.88766,0.61857,0.43452,0.27068,0.21341,0.07742,-0.05799,-0.09505,0.06566,0.12929,0.04683,-0.00671,0.11286,0.4545,0.68046,0.83696,1.06232,0.92836,0.86618,0.84925,0.79188,0.7566,0.79849,0.73414
-1.15457,0.36422,-0.69887,-0.52562,-0.4495,-0.01314,-0.06503,-0.16284,-0.28219,-0.58321,-0.67742,-0.87713,-0.96899,-0.72882,-0.74806,-0.92104,-0.55774,0.11831,0.0848,0.04094,-0.03425,0.302,0.34018,0.29388,0.52369,0.76197,0.4978,0.31461,0.15513,0.10073,-0.03152,-0.16607,-0.20332,-0.04444,0.01959,-0.06083,-0.11124,0.00876,0.35588,0.58069,0.74501,0.97646,0.84126,0.77934,0.76184,0.70152,0.66652,0.70907
-0.24149,-0.93253,0.18166,-0.75178,-0.58505,-0.49941,-0.07974,-0.12219,-0.21471,-0.33213,-0.62701,-0.71686,-0.90946,-0.99682,-0.76425,-0.78117,-0.94789,-0.59122,0.07516,0.03808,-0.00409,-0.0761,0.25716,0.29683,0.25135,0.48193,0.71893,0.45485,0.27184,0.11581,0.0618,-0.06826,-0.20172,-0.23807,-0.07919,-0.01485,-0.09349,-0.14318,-0.02228,0.32255,0.54663,0.71415,0.94687,0.81095,0.74872,0.73046,0.66898,0.6336
-0.00745,-0.24569,-0.75153,0.08568,-0.71554,-0.5726,-0.49843,-0.10134,-0.14423,-0.23072,-0.34452,-0.62966,-0.71663,-0.89917,-0.98841,-0.76762,-0.77797,-0.93877,-0.60217,0.04901,0.01482,-0.02498,-0.09249,0.23082,0.27089,0.22736,0.45419,0.68697,0.42729,0.25142,0.09959,0.04996,-0.07703,-0.20794,-0.24482,-0.08912,-0.02637,-0.10398,-0.15302,-0.0332,0.30294,0.52377,0.69015,0.92272,0.78877,0.72739,0.70903,0.64763
0.09705,-0.03231,-0.21211,-0.61857,0.01501,-0.66837,-0.54919,-0.49225,-0.09813,-0.1398,-0.22355,-0.33681,-0.62019,-0.70452,-0.88722,-0.98372,-0.76855,-0.78202,-0.92748,-0.60199,0.03838,0.0015,-0.03765,-0.10217,0.21027,0.24988,0.20806,0.43001,0.65634,0.40492,0.23949,0.0933,0.04273,-0.0796,-0.20904,-0.24421,-0.08972,-0.02886,-0.10506,-0.152,-0.03645,0.29093,0.50505,0.66611,0.89046,0.76168,0.70289,0.68579
-0.95509,-0.51681,-0.46516,-0.51749,-0.80338,-0.23369,-0.8289,-0.72031,-0.64632,-0.24591,-0.27117,-0.35177,-0.46278,-0.72837,-0.80637,-0.9763,-1.06424,-0.85353,-0.86529,-1.00534,-0.68386,-0.05659,-0.08997,-0.12764,-0.18936,0.11602,0.15636,0.11565,0.33528,0.56032,0.31498,0.15443,0.01571,-0.0324,-0.15371,-0.2813,-0.31472,-0.16271,-0.1026,-0.17629,-0.22089,-0.10386,0.22146,0.43401,0.59569,0.82121,0.69287,0.63474
0.22848,-0.45117,-0.35611,-0.35273,-0.41272,-0.68097,-0.18582,-0.75322,-0.65985,-0.6099,-0.2255,-0.24931,-0.32989,-0.44169,-0.69751,-0.77616,-0.93971,-1.02609,-0.82161,-0.83169,-0.96507,-0.6553,-0.04798,-0.081,-0.11665,-0.17626,0.12234,0.16223,0.12119,0.33855,0.56244,0.32026,0.16134,0.02622,-0.01994,-0.14113,-0.2672,-0.29982,-0.15153,-0.09291,-0.16644,-0.21173,-0.09499,0.22837,0.4399,0.60079,0.82333,0.69494
0.38885,0.3109,-0.14564,-0.15579,-0.19933,-0.26138,-0.5259,-0.11496,-0.65063,-0.56002,-0.5223,-0.15045,-0.17713,-0.25563,-0.36587,-0.62109,-0.69876,-0.8582,-0.94472,-0.75489,-0.76599,-0.90484,-0.61508,-0.02396,-0.05916,-0.09397,-0.15224,0.13839,0.17756,0.13897,0.35496,0.57775,0.33844,0.1746,0.03769,-0.01132,-0.13171,-0.25497,-0.28599,-0.14044,-0.08216,-0.15389,-0.19708,-0.08164,0.24039,0.4507,0.61072,0.83352
-1.07428,-0.59945,-0.51061,-0.77978,-0.71831,-0.69445,-0.71093,-0.89792,-0.46477,-0.9554,-0.87352,-0.80408,-0.423,-0.4345,-0.49933,-0.60201,-0.83114,-0.8937,-1.03327,-1.10622,-0.92673,-0.92672,-1.05787,-0.77921,-0.19725,-0.22664,-0.2559,-0.31039,-0.02493,0.01649,-0.0187,0.19931,0.42357,0.18755,0.02461,-0.10658,-0.14997,-0.2629,-0.38218,-0.40997,-0.26676,-0.2079,-0.27543,-0.31335,-0.20049,0.11243,0.32104,0.48348
-0.74783,-1.23166,-0.88882,-0.77924,-0.99321,-0.96668,-0.95556,-0.98407,-1.1386,-0.74093,-1.15148,-1.09583,-1.00842,-0.6517,-0.64874,-0.6969,-0.7843,-0.98716,-1.03726,-1.16375,-1.22366,-1.05358,-1.05031,-1.17812,-0.91193,-0.34795,-0.37642,-0.402,-0.45249,-0.17817,-0.14047,-0.1732,0.03838,0.2559,0.02888,-0.13176,-0.25272,-0.29192,-0.40309,-0.52005,-0.54702,-0.40966,-0.35232,-0.41705,-0.45216,-0.34456,-0.02956,0.17933
-0.51991,-0.87767,-1.22349,-0.99803,-0.91471,-1.10123,-1.10222,-1.09961,-1.12124,-1.24629,-0.90366,-1.29076,-1.22582,-1.12964,-0.79278,-0.78632,-0.82852,-0.90985,-1.09686,-1.14223,-1.26296,-1.31261,-1.15593,-1.1464,-1.27128,-1.02007,-0.47209,-0.49791,-0.51811,-0.56561,-0.29124,-0.25184,-0.28509,-0.06937,0.15424,-0.07503,-0.23879,-0.35716,-0.39429,-0.50181,-0.61725,-0.6423,-0.50619,-0.44828,-0.5116,-0.54397,-0.43567,-0.11667
0.58228,0.07272,-0.36074,-0.70651,-0.59906,-0.55993,-0.7346,-0.77261,-0.79037,-0.84148,-0.98388,-0.67348,-1.08123,-1.02321,-0.94624,-0.63431,-0.63268,-0.67712,-0.76724,-0.96785,-1.01475,-1.14247,-1.20363,-1.04536,-1.04367,-1.17885,-0.91871,-0.35857,-0.38682,-0.4072,-0.45567,-0.18146,-0.14545,-0.18018,0.02997,0.25197,0.02512,-0.14147,-0.26291,-0.29984,-0.4075,-0.52421,-0.55134,-0.41827,-0.36103,-0.42306,-0.45536,-0.34894
-0.78266,0.07106,-0.30388,-0.60577,-0.8732,-0.75315,-0.71185,-0.86643,-0.89642,-0.91351,-0.95588,-1.08084,-0.80387,-1.17185,-1.11354,-1.03084,-0.7333,-0.73016,-0.76861,-0.84728,-1.03212,-1.07295,-1.19143,-1.24665,-1.09298,-1.09547,-1.22519,-0.98157,-0.44565,-0.46893,-0.48931,-0.53529,-0.27263,-0.23927,-0.27144,-0.07037,0.14149,-0.06805,-0.23025,-0.34427,-0.37937,-0.48467,-0.5959,-0.61969,-0.49137,-0.43601,-0.49576,-0.52222
-0.35254,-0.84298,-0.12416,-0.43836,-0.70041,-0.95957,-0.83706,-0.79784,-0.94037,-0.96824,-0.98168,-1.02021,-1.13568,-0.8726,-1.21633,-1.1611,-1.07579,-0.7883,-0.78839,-0.82396,-0.89632,-1.07553,-1.11514,-1.22859,-1.27706,-1.12597,-1.13127,-1.26188,-1.02529,-0.49685,-0.51653,-0.53711,-0.58222,-0.3236,-0.29099,-0.32131,-0.12142,0.08915,-0.11648,-0.2795,-0.3879,-0.42266,-0.52557,-0.63328,-0.65725,-0.53007,-0.47461,-0.53281
-0.98676,-0.82372,-1.09686,-0.38403,-0.63138,-0.84128,-1.07536,-0.95002,-0.90749,-1.04426,-1.07398,-1.08385,-1.11678,-1.22201,-0.96723,-1.29333,-1.23958,-1.15209,-0.86998,-0.87202,-0.90342,-0.96768,-1.13851,-1.17508,-1.28197,-1.32588,-1.17897,-1.18557,-1.31394,-1.0867,-0.57369,-0.59167,-0.61144,-0.65308,-0.39741,-0.36416,-0.39232,-0.19399,0.01716,-0.18614,-0.34852,-0.45217,-0.48556,-0.58702,-0.69181,-0.71395,-0.58755,-0.53283
-1.21477,-1.37927,-1.18466,-1.30969,-0.65735,-0.85357,-1.01912,-1.21816,-1.08956,-1.04277,-1.16819,-1.18951,-1.19594,-1.22054,-1.31674,-1.07746,-1.37591,-1.32282,-1.23646,-0.96616,-0.96832,-0.99469,-1.05071,-1.21152,-1.24643,-1.34638,-1.38533,-1.24315,-1.24906,-1.37117,-1.15314,-0.65579,-0.67181,-0.69079,-0.73003,-0.48065,-0.44741,-0.47396,-0.2794,-0.07072,-0.27112,-0.42905,-0.52446,-0.55733,-0.65553,-0.75676,-0.77651,-0.65218
-1.88852,-1.81097,-1.74683,-1.56816,-1.63973,-1.05461,-1.22092,-1.34375,-1.49166,-1.34071,-1.27623,-1.39942,-1.40191,-1.39923,-1.41879,-1.50348,-1.26267,-1.53254,-1.47945,-1.3871,-1.11975,-1.12345,-1.1459,-1.19288,-1.34315,-1.37593,-1.46663,-1.49923,-1.35848,-1.36321,-1.48437,-1.26754,-0.78751,-0.80143,-0.82014,-0.85468,-0.60825,-0.57486,-0.5991,-0.40491,-0.20106,-0.39343,-0.54398,-0.62946,-0.66142,-0.75674,-0.85531,-0.87307
0.49212,-0.86702,-1.18535,-1.29884,-1.22085,-1.35239,-0.89281,-1.07808,-1.23799,-1.42125,-1.28239,-1.22211,-1.34148,-1.33236,-1.32444,-1.34328,-1.43027,-1.19291,-1.46425,-1.41934,-1.32906,-1.06918,-1.07286,-1.09671,-1.1427,-1.29269,-1.32437,-1.41463,-1.44835,-1.31171,-1.32115,-1.44512,-1.2321,-0.75453,-0.77019,-0.78914,-0.82346,-0.57909,-0.54672,-0.57043,-0.37918,-0.17605,-0.36614,-0.51364,-0.60093,-0.63257,-0.72825,-0.82559
-0.31451,0.03697,-0.8494,-1.1173,-1.23592,-1.19885,-1.31613,-0.91301,-1.08513,-1.25444,-1.43159,-1.30129,-1.24372,-1.35662,-1.3474,-1.33729,-1.351,-1.43438,-1.20211,-1.45879,-1.41426,-1.32439,-1.07525,-1.0778,-1.10242,-1.1497,-1.29564,-1.32813,-1.41565,-1.44793,-1.31814,-1.32775,-1.44719,-1.23985,-0.77238,-0.78842,-0.80707,-0.83997,-0.60195,-0.57021,-0.59366,-0.40522,-0.20313,-0.38987,-0.53538,-0.62021,-0.65165,-0.74684
1.72698,1.34945,1.21746,0.41378,-0.0096,-0.239,-0.33665,-0.60165,-0.30766,-0.48466,-0.70752,-0.94828,-0.8393,-0.80058,-0.92833,-0.93651,-0.94275,-0.96896,-1.0755,-0.86311,-1.13259,-1.09907,-1.03754,-0.79399,-0.79794,-0.82812,-0.88466,-1.04088,-1.07492,-1.17106,-1.21308,-1.08648,-1.09735,-1.21014,-1.00674,-0.54443,-0.56433,-0.58323,-0.61999,-0.38741,-0.35814,-0.38397,-0.20068,-0.00264,-0.18898,-0.33477,-0.42974,-0.46271
0.73256,1.55498,1.34363,1.30753,0.61146,0.25902,0.0382,-0.05122,-0.32274,-0.09304,-0.30176,-0.53135,-0.7698,-0.6737,-0.64215,-0.76974,-0.78142,-0.79025,-0.81914,-0.93066,-0.73475,-0.99449,-0.96934,-0.92653,-0.68214,-0.68738,-0.7183,-0.7774,-0.93837,-0.97204,-1.07101,-1.11527,-0.98623,-0.99668,-1.11103,-0.90923,-0.44571,-0.46441,-0.48409,-0.52147,-0.29194,-0.26325,-0.28904,-0.11069,0.08078,-0.10844,-0.25257,-0.35619
-0.4129,0.05701,0.81963,0.68075,0.70166,0.22037,-0.06321,-0.25096,-0.31895,-0.52376,-0.30496,-0.49362,-0.689,-0.9014,-0.8065,-0.76833,-0.87997,-0.88736,-0.88992,-0.91754,-1.01574,-0.82927,-1.06753,-1.04973,-1.00938,-0.76953,-0.77395,-0.80191,-0.85776,-1.01163,-1.04663,-1.13931,-1.18141,-1.06006,-1.07248,-1.17932,-0.98127,-0.53937,-0.55998,-0.58154,-0.61849,-0.39772,-0.37,-0.39466,-0.22004,-0.03379,-0.2129,-0.3532
-0.33055,-0.58101,-0.21949,0.46278,0.36111,0.38846,-0.03152,-0.28189,-0.45476,-0.50694,-0.66936,-0.4793,-0.65493,-0.80459,-0.99556,-0.90657,-0.86824,-0.97375,-0.9755,-0.97503,-1.00189,-1.09348,-0.91778,-1.14165,-1.12908,-1.09281,-0.86292,-0.86621,-0.89025,-0.94452,-1.09442,-1.12914,-1.2197,-1.26018,-1.14225,-1.14557,-1.25067,-1.0552,-0.62092,-0.63907,-0.6602,-0.69541,-0.47665,-0.44817,-0.47202,-0.29579,-0.10756,-0.28425
0.33764,-0.05365,-0.33684,-0.09027,0.43742,0.34843,0.39329,0.05654,-0.15483,-0.31428,-0.37921,-0.55095,-0.37574,-0.56026,-0.71087,-0.91096,-0.82872,-0.79239,-0.90303,-0.91366,-0.91147,-0.94107,-1.03965,-0.8618,-1.0965,-1.08877,-1.05102,-0.81541,-0.82019,-0.84595,-0.90408,-1.06466,-1.10423,-1.19946,-1.24184,-1.12093,-1.11813,-1.22459,-1.02372,-0.5768,-0.59426,-0.61507,-0.65145,-0.43555,-0.40745,-0.42933,-0.25325,-0.06883
1.06428,0.76789,0.3637,0.0358,0.19907,0.65156,0.57008,0.60186,0.31346,0.12452,-0.02118,-0.09812,-0.27781,-0.12145,-0.30839,-0.47111,-0.6725,-0.59473,-0.56269,-0.67541,-0.68898,-0.6879,-0.721,-0.82767,-0.65499,-0.8969,-0.88989,-0.8668,-0.6357,-0.64126,-0.6681,-0.72725,-0.89181,-0.93433,-1.03301,-1.08425,-0.96775,-0.96537,-1.07534,-0.88034,-0.43869,-0.45934,-0.48065,-0.5174,-0.30699,-0.28126,-0.30533,-0.13339
-0.01789,0.74597,0.61687,0.27418,-0.02213,0.12405,0.57788,0.49878,0.53319,0.24415,0.05811,-0.08366,-0.16026,-0.32977,-0.16331,-0.34542,-0.50284,-0.69537,-0.62288,-0.59113,-0.69811,-0.71202,-0.71057,-0.74135,-0.84084,-0.67145,-0.91014,-0.9055,-0.88613,-0.65736,-0.65987,-0.68694,-0.74484,-0.90569,-0.94852,-1.04406,-1.09362,-0.97854,-0.9799,-1.0866,-0.89357,-0.45843,-0.47825,-0.49771,-0.53509,-0.32684,-0.30058,-0.32421
-0.66271,-0.43092,0.42535,0.40363,0.10737,-0.14466,0.00428,0.46714,0.39159,0.42566,0.13893,-0.043,-0.18114,-0.2531,-0.41771,-0.25189,-0.4222,-0.5713,-0.75712,-0.6893,-0.65597,-0.75531,-0.76746,-0.76398,-0.79207,-0.88433,-0.71963,-0.9549,-0.95338,-0.93451,-0.7124,-0.71418,-0.74039,-0.79429,-0.94913,-0.99037,-1.08234,-1.12952,-1.01583,-1.01753,-1.1223,-0.93315,-0.50545,-0.52555,-0.54409,-0.57997,-0.37366,-0.34763
-1.28066,-1.25616,-0.9386,-0.06126,0.07757,-0.15137,-0.35305,-0.19276,0.27269,0.20364,0.2352,-0.05073,-0.22547,-0.35424,-0.4217,-0.57019,-0.40435,-0.56028,-0.69651,-0.86423,-0.79907,-0.76338,-0.85272,-0.86316,-0.8588,-0.88303,-0.96671,-0.80703,-1.03266,-1.02845,-1.01041,-0.79465,-0.79507,-0.82038,-0.87088,-1.0195,-1.05782,-1.14453,-1.18719,-1.07629,-1.08045,-1.18023,-0.99385,-0.58017,-0.59922,-0.61659,-0.64975,-0.44764
-1.45503,-1.6338,-1.52936,-1.28315,-0.53375,-0.28585,-0.46177,-0.6157,-0.4197,0.05655,-0.00693,0.02384,-0.2602,-0.42532,-0.54551,-0.61058,-0.74905,-0.59383,-0.72095,-0.84175,-0.99313,-0.93245,-0.89585,-0.97632,-0.98482,-0.97955,-0.9986,-1.07369,-0.91563,-1.13246,-1.12774,-1.10583,-0.89824,-0.89777,-0.92272,-0.96892,-1.11104,-1.14755,-1.23079,-1.26844,-1.15637,-1.15961,-1.2537,-1.06639,-0.66348,-0.68232,-0.6997,-0.73087
-1.99208,-2.12188,-1.97608,-1.83169,-1.55,-0.88727,-0.63218,-0.77758,-0.88597,-0.66755,-0.17397,-0.23265,-0.20287,-0.47212,-0.62771,-0.73604,-0.79013,-0.90924,-0.76025,-0.87849,-0.97922,-1.11885,-1.0598,-1.02297,-1.09373,-1.09962,-1.09304,-1.10844,-1.17651,-1.02529,-1.23317,-1.23468,-1.21156,-1.01045,-1.01079,-1.03529,-1.07662,-1.21028,-1.24341,-1.32163,-1.35275,-1.23995,-1.24394,-1.33326,-1.1483,-0.75706,-0.77509,-0.79086
-0.20222,-1.17253,-1.57756,-1.67589,-1.64124,-1.46701,-0.87507,-0.65646,-0.79103,-0.90669,-0.69641,-0.21336,-0.27073,-0.24461,-0.50212,-0.65484,-0.75723,-0.80672,-0.9193,-0.77394,-0.88419,-0.97942,-1.11379,-1.05624,-1.02252,-1.09377,-1.1007,-1.09587,-1.11151,-1.17685,-1.03198,-1.2347,-1.23489,-1.21234,-1.01594,-1.01673,-1.04091,-1.08114,-1.21529,-1.24715,-1.32394,-1.35436,-1.24415,-1.24765,-1.33582,-1.1536,-0.76775,-0.7865
-0.12843,-0.30729,-0.93934,-1.3281,-1.49947,-1.51415,-1.41122,-0.89695,-0.69701,-0.81694,-0.91696,-0.70914,-0.24426,-0.29751,-0.27489,-0.5276,-0.67191,-0.7681,-0.81307,-0.9257,-0.78592,-0.89922,-0.99373,-1.11801,-1.06146,-1.0314,-1.09988,-1.1088,-1.10416,-1.12018,-1.18227,-1.0424,-1.23627,-1.23469,-1.21157,-1.02519,-1.02777,-1.05001,-1.08864,-1.21508,-1.24558,-1.31917,-1.34589,-1.2436,-1.24516,-1.32983,-1.15742,-0.78599
1.2164,0.77705,0.59669,-0.02503,-0.47823,-0.75186,-0.83596,-0.7919,-0.38149,-0.26624,-0.42226,-0.56031,-0.38372,0.04537,-0.01139,0.00303,-0.24998,-0.39669,-0.49681,-0.55406,-0.68243,-0.53795,-0.66033,-0.78319,-0.91514,-0.85937,-0.83042,-0.90598,-0.9196,-0.91447,-0.93351,-1.00247,-0.85912,-1.06013,-1.05739,-1.03845,-0.84591,-0.84817,-0.87026,-0.91212,-1.04516,-1.07931,-1.15735,-1.19224,-1.08963,-1.09417,-1.18615,-1.01798
1.74394,1.89657,1.73004,1.61868,1.29191,0.8949,0.59954,0.43968,0.38066,0.6221,0.62228,0.45903,0.23849,0.33874,0.68628,0.6306,0.63867,0.39854,0.25244,0.14367,0.06554,-0.08686,0.04009,-0.08324,-0.25153,-0.40325,-0.35373,-0.3274,-0.41773,-0.44133,-0.44661,-0.47292,-0.56518,-0.43029,-0.64941,-0.64111,-0.63446,-0.43976,-0.44909,-0.47815,-0.53077,-0.67716,-0.71931,-0.80659,-0.85958,-0.76143,-0.76332,-0.86258
0.56768,1.48578,1.67765,1.56218,1.48237,1.21614,0.8895,0.62802,0.47062,0.40833,0.64988,0.66221,0.4866,0.28021,0.38364,0.72749,0.67672,0.68453,0.45371,0.31348,0.20519,0.11773,-0.03155,0.08609,-0.04115,-0.21307,-0.36565,-0.31687,-0.28694,-0.37721,-0.40146,-0.40766,-0.43672,-0.53223,-0.39723,-0.61588,-0.60932,-0.60587,-0.40976,-0.41799,-0.44835,-0.50119,-0.64861,-0.69118,-0.78003,-0.83533,-0.73725,-0.73886
0.16451,0.27454,1.2188,1.39416,1.30467,1.24125,1.01452,0.76777,0.55687,0.43442,0.37982,0.60412,0.6284,0.45009,0.26668,0.36579,0.70277,0.65813,0.66463,0.44409,0.31202,0.20322,0.11633,-0.02364,0.09447,-0.03355,-0.19593,-0.35128,-0.30268,-0.27126,-0.36006,-0.38865,-0.39784,-0.42727,-0.52798,-0.39123,-0.60602,-0.60078,-0.59606,-0.39657,-0.40338,-0.43282,-0.48662,-0.6374,-0.6788,-0.76564,-0.8188,-0.7218
-0.21524,-0.05953,0.08118,1.03844,1.22033,1.12645,1.06698,0.84287,0.6126,0.42167,0.31146,0.26544,0.47763,0.51211,0.3462,0.17994,0.27595,0.60109,0.56051,0.56765,0.36279,0.24183,0.1427,0.0663,-0.06453,0.04764,-0.07577,-0.23034,-0.37544,-0.32597,-0.29688,-0.38263,-0.41036,-0.42096,-0.4489,-0.54774,-0.41911,-0.62064,-0.61754,-0.61335,-0.42082,-0.4294,-0.45722,-0.50774,-0.65362,-0.69389,-0.77835,-0.82746
-1.57489,-0.98859,-0.56568,-0.32466,0.7609,0.98478,0.88751,0.82676,0.58696,0.34665,0.15302,0.04431,0.00817,0.23549,0.29206,0.13011,-0.0169,0.09065,0.42631,0.38628,0.39347,0.1892,0.07251,-0.02344,-0.09162,-0.21671,-0.1017,-0.22299,-0.37174,-0.51152,-0.45817,-0.42933,-0.51295,-0.53891,-0.5488,-0.5734,-0.66521,-0.5375,-0.7339,-0.73094,-0.7208,-0.53235,-0.53905,-0.56381,-0.61282,-0.7526,-0.78997,-0.87013
-1.2895,-1.72366,-1.31145,-0.8516,-0.57308,0.56567,0.80988,0.72015,0.66055,0.41699,0.1769,-0.01313,-0.11873,-0.14806,0.07942,0.14304,-0.0082,-0.1414,-0.03143,0.30359,0.26553,0.27366,0.07172,-0.04028,-0.13328,-0.19345,-0.31464,-0.2056,-0.32692,-0.46843,-0.60476,-0.55093,-0.52204,-0.60149,-0.62426,-0.63272,-0.65485,-0.74219,-0.61481,-0.80657,-0.8046,-0.79222,-0.60701,-0.61375,-0.63712,-0.68354,-0.81723,-0.8527
-1.1789,-1.50364,-1.74987,-1.46234,-1.07432,-0.79117,0.3682,0.62064,0.53831,0.48265,0.23844,-0.00206,-0.18515,-0.28363,-0.31103,-0.08473,-0.01358,-0.15463,-0.27662,-0.15975,0.17403,0.1396,0.1504,-0.04778,-0.15398,-0.24204,-0.29534,-0.41034,-0.30558,-0.41846,-0.55381,-0.68368,-0.62987,-0.6014,-0.67774,-0.69885,-0.70595,-0.72617,-0.80841,-0.68319,-0.87158,-0.86878,-0.85235,-0.67341,-0.67965,-0.7018,-0.74522,-0.87309
-0.63761,-1.12087,-1.37409,-1.62799,-1.4798,-1.19149,-0.934,0.22718,0.48889,0.41511,0.36126,0.12401,-0.11628,-0.29162,-0.38481,-0.41581,-0.19962,-0.13715,-0.25303,-0.36598,-0.24335,0.07991,0.04755,0.06005,-0.13449,-0.23622,-0.3195,-0.367,-0.47523,-0.37373,-0.47781,-0.6068,-0.73691,-0.6831,-0.65575,-0.7287,-0.74686,-0.75362,-0.77296,-0.85128,-0.72728,-0.91128,-0.90553,-0.88521,-0.7104,-0.7173,-0.73989,-0.78222
-0.84614,-0.99881,-1.25882,-1.43212,-1.61677,-1.50065,-1.26775,-1.06018,0.07503,0.35246,0.29285,0.24024,0.00165,-0.2296,-0.4001,-0.48642,-0.51384,-0.30433,-0.23757,-0.34643,-0.44801,-0.32362,-0.0055,-0.03662,-0.02367,-0.21341,-0.31132,-0.39152,-0.43692,-0.5434,-0.44367,-0.54485,-0.66766,-0.79561,-0.7437,-0.71667,-0.78654,-0.80287,-0.80878,-0.82616,-0.90022,-0.77515,-0.95525,-0.94797,-0.92698,-0.75565,-0.76275,-0.78413
0.21055,-0.41054,-0.69616,-0.99023,-1.19185,-1.4245,-1.34078,-1.15167,-0.97453,0.07983,0.35693,0.30048,0.24832,0.01039,-0.21232,-0.38258,-0.46631,-0.49156,-0.28926,-0.22406,-0.32699,-0.42828,-0.30954,-0.00039,-0.02945,-0.01556,-0.20264,-0.29912,-0.37916,-0.4231,-0.52924,-0.43007,-0.5288,-0.64849,-0.77481,-0.7246,-0.69809,-0.76701,-0.78633,-0.79257,-0.8104,-0.88478,-0.76122,-0.93872,-0.93185,-0.91134,-0.74187,-0.75026
-0.07245,-0.05428,-0.41235,-0.65529,-0.93038,-1.11483,-1.35572,-1.29211,-1.13604,-0.97579,0.02754,0.31422,0.26084,0.21,-0.0211,-0.24101,-0.4025,-0.48061,-0.50156,-0.31134,-0.24928,-0.35566,-0.45819,-0.34177,-0.04219,-0.06949,-0.05485,-0.24083,-0.33423,-0.4103,-0.45165,-0.55313,-0.45397,-0.55505,-0.6705,-0.7919,-0.74579,-0.72,-0.78541,-0.80355,-0.80917,-0.82621,-0.89462,-0.77656,-0.94443,-0.93833,-0.92052,-0.75637
-0.56682,-0.56042,-0.4821,-0.73104,-0.88539,-1.09205,-1.24223,-1.47057,-1.41251,-1.28419,-1.12519,-0.1632,0.13888,0.09535,0.05096,-0.17924,-0.38812,-0.53553,-0.6059,-0.6228,-0.43693,-0.36416,-0.46598,-0.56013,-0.43662,-0.14043,-0.1632,-0.14747,-0.32955,-0.41903,-0.49093,-0.52709,-0.62109,-0.52535,-0.62635,-0.7376,-0.85038,-0.8037,-0.77794,-0.83947,-0.85584,-0.86049,-0.87568,-0.94013,-0.82465,-0.99227,-0.98896,-0.97401
1.24796,0.68452,0.50063,0.4934,0.2335,-0.00423,-0.27195,-0.49108,-0.73708,-0.77047,-0.71015,-0.60329,0.24019,0.47983,0.43066,0.3889,0.17162,-0.03503,-0.18129,-0.25958,-0.28856,-0.11627,-0.05641,-0.15334,-0.26826,-0.14959,0.13018,0.10483,0.11621,-0.06396,-0.16127,-0.23587,-0.28383,-0.38941,-0.29729,-0.39707,-0.51609,-0.63319,-0.59115,-0.57038,-0.63837,-0.66016,-0.66894,-0.68704,-0.76143,-0.65148,-0.81768,-0.81562
1.32259,1.42221,1.08263,0.95303,0.93848,0.74748,0.53207,0.27777,0.04161,-0.2215,-0.28433,-0.28683,-0.2054,0.55733,0.77708,0.72214,0.68271,0.47702,0.27912,0.13406,0.05103,0.00316,0.17009,0.21078,0.10851,-0.02463,0.08975,0.36353,0.33718,0.34943,0.16935,0.06788,-0.01217,-0.0678,-0.18089,-0.0893,-0.19233,-0.3254,-0.44595,-0.40352,-0.38491,-0.45654,-0.48031,-0.49051,-0.51225,-0.59545,-0.48458,-0.65785
